---,Actor,Location,Rotation,Scale,Meshes
Row_9129,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_02.BP_RockFormation_Instance_02_C',"(X=26219.320312,Y=22413.972656,Z=-1333.913086)","(Pitch=2.936127,Yaw=-174.296112,Roll=5.071142)","(X=0.721595,Y=0.492593,Z=0.492593)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9130,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-32799.742188,Y=-9312.220703,Z=-245.799316)","(Pitch=0.000000,Yaw=48.103851,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9131,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=29100.166016,Y=21553.583984,Z=-1992.963379)","(Pitch=-11.353088,Yaw=-26.811737,Roll=5.681846)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9132,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-29826.275391,Y=-10876.325195,Z=46.790344)","(Pitch=0.000000,Yaw=139.890945,Roll=0.000000)","(X=1.302498,Y=1.302498,Z=0.911427)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9133,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-10861.181641,Y=-37917.386719,Z=144.057434)","(Pitch=-5.517639,Yaw=101.324593,Roll=-1.103149)","(X=2.010360,Y=1.362086,Z=0.874197)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9134,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=14905.755859,Y=33879.765625,Z=-1491.374512)","(Pitch=-2.312439,Yaw=71.428658,Roll=1.574176)","(X=-0.334672,Y=0.328721,Z=0.328721)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9135,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=18752.248047,Y=47186.535156,Z=-1277.949951)","(Pitch=-5.566650,Yaw=176.404373,Roll=0.349163)","(X=1.000000,Y=1.000000,Z=0.500904)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9136,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=13669.483398,Y=33048.339844,Z=-1533.573730)","(Pitch=-21.340057,Yaw=-126.333878,Roll=-19.482727)","(X=0.328721,Y=0.328721,Z=0.328721)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9137,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=23088.675781,Y=47717.722656,Z=-900.259033)","(Pitch=1.020267,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=0.397435)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9138,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=8818.507812,Y=63760.710938,Z=-422.107056)","(Pitch=-3.200745,Yaw=14.834856,Roll=-2.959656)","(X=1.489310,Y=1.489310,Z=0.918857)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9139,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=14088.520508,Y=34146.062500,Z=-1257.355835)","(Pitch=-24.654266,Yaw=-137.914032,Roll=-14.943878)","(X=0.328721,Y=0.328721,Z=0.328721)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9140,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=29909.343750,Y=16485.078125,Z=-511.014893)","(Pitch=0.000000,Yaw=-60.722382,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=0.741397)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9141,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-5347.811523,Y=43892.078125,Z=-269.177246)","(Pitch=14.039597,Yaw=30.668734,Roll=7.064156)","(X=0.909550,Y=1.000000,Z=0.805395)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9142,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-40661.066406,Y=-308957.093750,Z=9284.515625)","(Pitch=-1.000214,Yaw=0.000000,Roll=0.000000)","(X=12.916858,Y=12.916858,Z=4.193345)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9143,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-23128.722656,Y=-18605.480469,Z=342.922119)","(Pitch=0.000000,Yaw=133.502136,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=1.099900)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9144,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-16612.125000,Y=-18212.320312,Z=-217.725586)","(Pitch=0.000000,Yaw=128.728088,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=1.099900)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9145,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-7134.437012,Y=-45392.226562,Z=-90.636719)","(Pitch=-8.761230,Yaw=-56.034332,Roll=-2.383636)","(X=2.010360,Y=1.362086,Z=0.874197)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
Row_9146,BlueprintGeneratedClass'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Instances/BP_RockFormation_Instance_01.BP_RockFormation_Instance_01_C',"(X=-27867.714844,Y=2245.839355,Z=-4798.362305)","(Pitch=-15.327637,Yaw=153.327560,Roll=-6.040619)","(X=3.642764,Y=5.000000,Z=5.000000)","((StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/SM_BIG_Desert_Rock_01_UE4.SM_BIG_Desert_Rock_01_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_01/Materials/M_BIG_Desert_Rock_01_UE4_LOD1""')),(StaticMesh=StaticMesh'/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/SM_BIG_Desert_Rock_05_UE4.SM_BIG_Desert_Rock_05_UE4'',Materials=(MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4""',MaterialInstanceConstant'""/Game/Foliage_Revamp/Desert_Rocks_and_Cliffs/Static_Meshes/BIG_desert_rock_05/Materials/M_BIG_desert_Rock_05_UE4_lod1""')))"
